Crop,Variety
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
JOWARRABI,PHULESUCHITRA (RSV-1098)
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
WHEAT (GEHON),LOK-1
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PKVKABULI(KAK-2)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PKVKABULI(KAK-2)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
JOWARRABI,MALDANDI(M-35-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
JOWARRABI,MALDANDI(M-35-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PKVKABULI(KAK-2)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
JOWARRABI,PHULESUCHITRA (RSV-1098)
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),Super Annigeri-1 (MABC-WR-SAI)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),Super Annigeri-1 (MABC-WR-SAI)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),Super Annigeri-1 (MABC-WR-SAI)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),Super Annigeri-1 (MABC-WR-SAI)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),Super Annigeri-1 (MABC-WR-SAI)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),Super Annigeri-1 (MABC-WR-SAI)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BDNGK-798
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
JOWARRABI,PHULESUCHITRA (RSV-1098)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
JOWARRABI,Parbhani Supermoti (SPV 2407)
WHEAT (GEHON),LOK-1
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRAM
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
JOWARRABI,Parbhani Supermoti (SPV 2407)
JOWARRABI,Parbhani Supermoti (SPV 2407)
JOWARRABI,Parbhani Supermoti (SPV 2407)
JOWARRABI,PHULE REVATI (RSV-1006)
JOWARRABI,PHULESUCHITRA (RSV-1098)
JOWARRABI,PHULE REVATI (RSV-1006)
JOWARRABI,PHULESUCHITRA (RSV-1098)
JOWARRABI,Parbhani Supermoti (SPV 2407)
JOWARRABI,Parbhani Supermoti (SPV 2407)
JOWARRABI,Parbhani Supermoti (SPV 2407)
WHEAT (GEHON),GW-496
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),Super Annigeri-1 (MABC-WR-SAI)
JOWARRABI,Parbhani Supermoti (SPV 2407)
JOWARRABI,Parbhani Supermoti (SPV 2407)
WHEAT (GEHON),GW-496
JOWARRABI,Parbhani Supermoti (SPV 2407)
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRAM
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,PHULESUCHITRA (RSV-1098)
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
WHEAT (GEHON),LOK-1
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
WHEAT (GEHON),PHULESAMADHAN(NIAW-1994)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
JOWARRABI,Phule yashomati
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANAK(AKG-1303)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BG-10216
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BG-10216
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BG-10216
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),BG-10216
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),VIJAY(PHULEG-81-1-1)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRAM
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULEVIKRANT
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),JAKI-9218
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PDKV-KANCHAN(AKGS-1109)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),PHULE-VISHWARAJ
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
JOWARRABI,Parbhani Supermoti (SPV 2407)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
JOWARRABI,PHULESUCHITRA (RSV-1098)
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
BENGAL GRAM (GRAM/CHICK PEA/KABULI/CHANA),DIGVIJAY
